2025-05-14 14:10:52.438 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53208
2025-05-14 14:10:52.438 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53208: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:10:52.439 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53208
2025-05-14 14:11:08.965 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53235
2025-05-14 14:11:08.965 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53235: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:08.966 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53235
2025-05-14 14:11:17.662 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53254
2025-05-14 14:11:17.662 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53254: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:17.663 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53254
2025-05-14 14:11:34.379 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53281
2025-05-14 14:11:34.379 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53281: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:34.380 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53281
2025-05-14 14:11:35.543 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53288
2025-05-14 14:11:35.544 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53288: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:35.544 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53288
2025-05-14 14:11:47.357 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53317
2025-05-14 14:11:47.358 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53317: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:47.358 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53317
2025-05-14 14:11:49.701 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53324
2025-05-14 14:11:49.701 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53324: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:49.704 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53324
2025-05-14 14:11:53.629 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53334
2025-05-14 14:11:53.629 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53334: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:53.629 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53334
2025-05-14 14:11:57.661 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53342
2025-05-14 14:11:57.662 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53342: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:57.662 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53342
2025-05-14 14:11:59.002 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53345
2025-05-14 14:11:59.002 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53345: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:11:59.004 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53345
2025-05-14 14:12:01.437 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:53353
2025-05-14 14:12:01.437 | ERROR    | main:websocket_endpoint:86 - Error in WebSocket handler for 127.0.0.1:53353: unsupported operand type(s) for ** or pow(): 'NoneType' and 'dict'
2025-05-14 14:12:01.438 | INFO     | main:websocket_endpoint:96 - Cleaned up resources for 127.0.0.1:53353
