2025-05-14 15:51:28.912 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:52020
2025-05-14 15:51:28.914 | ERROR    | main:websocket_endpoint:87 - Error in WebSocket handler for 127.0.0.1:52020: BaseModel.__init__() takes 1 positional argument but 2 were given
2025-05-14 15:51:28.914 | INFO     | main:websocket_endpoint:97 - Cleaned up resources for 127.0.0.1:52020
2025-05-14 15:51:43.874 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:52046
2025-05-14 15:51:43.874 | ERROR    | main:websocket_endpoint:87 - Error in WebSocket handler for 127.0.0.1:52046: BaseModel.__init__() takes 1 positional argument but 2 were given
2025-05-14 15:51:43.876 | INFO     | main:websocket_endpoint:97 - Cleaned up resources for 127.0.0.1:52046
2025-05-14 15:52:11.238 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:52093
2025-05-14 15:52:11.238 | ERROR    | main:websocket_endpoint:87 - Error in WebSocket handler for 127.0.0.1:52093: BaseModel.__init__() takes 1 positional argument but 2 were given
2025-05-14 15:52:11.239 | INFO     | main:websocket_endpoint:97 - Cleaned up resources for 127.0.0.1:52093
2025-05-14 15:52:15.364 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:52107
2025-05-14 15:52:15.364 | ERROR    | main:websocket_endpoint:87 - Error in WebSocket handler for 127.0.0.1:52107: BaseModel.__init__() takes 1 positional argument but 2 were given
2025-05-14 15:52:15.366 | INFO     | main:websocket_endpoint:97 - Cleaned up resources for 127.0.0.1:52107
2025-05-14 15:52:42.708 | INFO     | main:websocket_endpoint:36 - WebSocket connection accepted from 127.0.0.1:52158
2025-05-14 15:52:42.709 | ERROR    | main:websocket_endpoint:87 - Error in WebSocket handler for 127.0.0.1:52158: BaseModel.__init__() takes 1 positional argument but 2 were given
2025-05-14 15:52:42.709 | INFO     | main:websocket_endpoint:97 - Cleaned up resources for 127.0.0.1:52158
